file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\objectoriented\SmartTube\exoplayer-amzn-2.10.6\library\core\src\main\java\com\google\android\exoplayer2\text\webvtt\WebvttCueParser.java,com.google.android.exoplayer2.text.webvtt.WebvttCueParser,class,20,23,3,20,94,1,0,79,92,0.90340906,0.16666667,0.16666667,16,14,2,12,0,2,4,0,0,0,22,21,1,21,0,0,22,0,37,392,22,7,16,2,2,40,37,61,21,55,5,0,2,0,187,17,0
D:\objectoriented\SmartTube\exoplayer-amzn-2.10.6\testutils\src\main\java\com\google\android\exoplayer2\testutil\FakeAdaptiveDataSet.java,com.google.android.exoplayer2.testutil.FakeAdaptiveDataSet$Iterator,innerclass,6,6,0,6,4,2,0,10,0,0.25,1.0,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,25,3,0,0,0,0,0,1,6,2,6,0,0,0,0,43,25,0
D:\objectoriented\SmartTube\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\presenter\SearchFieldPresenter.java,com.liskovsoft.smartyoutubetv2.tv.presenter.SearchFieldPresenter$SearchFieldCallback,innerclass,0,0,0,0,2,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9,9,0
D:\objectoriented\SmartTube\fragment-1.1.0\src\main\java\androidx\fragment\app\FragmentStatePagerAdapter.java,androidx.fragment.app.FragmentStatePagerAdapter,class,14,15,1,14,46,2,0,35,13,0.6818181,0.38181818,0.5090909,11,0,11,0,0,0,11,1,0,0,10,4,2,8,0,0,6,0,1,162,4,6,21,0,2,17,6,35,5,26,5,0,0,0,200,1025,0
D:\objectoriented\SmartTube\common\src\main\java\com\liskovsoft\smartyoutubetv2\common\app\models\search\SearchTagsProvider.java,com.liskovsoft.smartyoutubetv2.common.app.models.search.SearchTagsProvider$ResultsCallback,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
D:\objectoriented\SmartTube\exoplayer-amzn-2.10.6\library\core\src\main\java\com\google\android\exoplayer2\upstream\DataSource.java,com.google.android.exoplayer2.upstream.DataSource$Factory,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
D:\objectoriented\SmartTube\leanback-1.0.0\src\main\java\androidx\leanback\widget\RowHeaderView.java,androidx.leanback.widget.RowHeaderView,class,4,5,1,4,4,2,0,2,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,0
D:\objectoriented\SmartTube\common\src\main\java\com\liskovsoft\smartyoutubetv2\common\app\models\playback\controllers\CommentsController.java,com.liskovsoft.smartyoutubetv2.common.app.models.playback.controllers.CommentsController$Anonymous1,anonymous,8,8,0,8,6,1,0,6,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,0,0,0,0,2,0,1,1,1,0,0,23,-1,0
D:\objectoriented\SmartTube\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\common\LeanbackActivity.java,com.liskovsoft.smartyoutubetv2.tv.ui.common.LeanbackActivity,class,13,30,17,13,18,2,9,26,11,0.74025977,0.4,0.8,11,0,5,1,5,0,10,0,0,0,7,1,0,7,0,0,1,0,0,81,3,0,0,0,0,1,0,8,0,8,2,0,0,0,58,1025,0
D:\objectoriented\SmartTube\exoplayer-amzn-2.10.6\library\core\src\test\java\com\google\android\exoplayer2\video\spherical\FrameRotationQueueTest.java,com.google.android.exoplayer2.video.spherical.FrameRotationQueueTest,class,7,8,1,7,13,1,0,21,58,0.65384614,0.21428572,0.21428572,13,3,8,5,0,0,8,0,0,0,2,0,0,2,0,0,0,0,9,70,2,0,0,0,0,0,74,15,7,15,0,0,0,0,52,1,0
