file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\objectoriented\metersphere\backend\framework\domain\src\main\java\io\metersphere\sdk\domain\OperationLogBlobExample.java,io.metersphere.sdk.domain.OperationLogBlobExample$GeneratedCriteria,innerclass,3,3,0,3,24,1,0,5,129,0.6315789,0.12280702,0.12280702,19,0,15,0,4,0,19,0,0,0,1,0,0,0,1,0,0,0,0,82,15,0,4,0,0,27,1,1,2,1,1,0,0,0,36,1036,0
D:\objectoriented\metersphere\backend\services\api-test\src\main\java\io\metersphere\api\parser\jmeter\processor\extract\RegexExtractConverter.java,io.metersphere.api.parser.jmeter.processor.extract.RegexExtractConverter,class,6,8,2,6,5,2,0,23,3,0.0,NaN,NaN,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,0,0,0,0,3,0,3,1,2,0,0,37,1,0
D:\objectoriented\metersphere\backend\services\project-management\src\main\java\io\metersphere\project\service\FileAssociationLogService.java,io.metersphere.project.service.FileAssociationLogService,class,10,12,2,10,9,1,0,31,0,0.16666667,1.0,1.0,6,0,5,1,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,46,1,3,0,0,0,9,0,15,4,17,1,0,0,0,33,1,0
D:\objectoriented\metersphere\backend\framework\domain\src\main\java\io\metersphere\system\domain\SystemParameterExample.java,io.metersphere.system.domain.SystemParameterExample,class,3,5,2,3,12,2,0,4,13,0.6363637,0.38181818,0.8181818,11,0,10,0,1,0,11,0,0,0,3,0,0,0,3,0,0,0,0,320,6,0,1,0,0,0,1,8,0,6,1,0,3,0,22,1,0
D:\objectoriented\metersphere\backend\framework\sdk\src\main\java\io\metersphere\sdk\util\TempFileUtils.java,io.metersphere.sdk.util.TempFileUtils,class,3,4,1,3,26,1,0,26,53,0.8636364,0.027777778,0.027777778,11,10,9,2,0,0,9,0,0,0,2,2,0,2,0,0,2,0,9,110,11,2,2,5,2,12,13,30,4,28,3,0,0,0,76,1,2
D:\objectoriented\metersphere\backend\framework\domain\src\main\java\io\metersphere\functional\domain\FunctionalMinderExtraNode.java,io.metersphere.functional.domain.FunctionalMinderExtraNode,class,6,7,1,6,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,5,1,0,5,0,0,1,0,0,59,0,0,0,0,0,12,9,1,0,5,0,0,1,0,54,1,0
D:\objectoriented\metersphere\backend\framework\plugin\plugin-platform-sdk\src\main\java\io\metersphere\plugin\platform\dto\request\GetOptionRequest.java,io.metersphere.plugin.platform.dto.request.GetOptionRequest,class,2,3,1,2,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,1,0
D:\objectoriented\metersphere\backend\framework\domain\src\main\java\io\metersphere\functional\mapper\CaseReviewFunctionalCaseArchiveMapper.java,io.metersphere.functional.mapper.CaseReviewFunctionalCaseArchiveMapper,interface,4,4,0,4,11,1,0,0,55,0.0,0.0,0.0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,9,0,0,0,0,0,0,0,0,24,1,0
D:\objectoriented\metersphere\backend\services\project-management\src\main\java\io\metersphere\project\service\PermissionCheckService.java,io.metersphere.project.service.PermissionCheckService,class,7,9,2,7,4,1,0,23,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,24,3,0,2,0,0,0,1,5,0,12,3,0,0,6,26,1,0
D:\objectoriented\metersphere\backend\framework\domain\src\main\java\io\metersphere\sdk\domain\EnvironmentBlobExample.java,io.metersphere.sdk.domain.EnvironmentBlobExample$Criterion,innerclass,0,0,0,0,14,1,0,0,22,0.75,0.35897437,1.0,13,0,8,0,5,0,13,0,0,0,8,0,0,8,0,0,0,0,0,66,8,0,0,0,0,0,0,13,0,8,1,0,0,0,23,9,0
